4636593,1,10-27-2024 12:00 AM
7683484,1,09-28-2024 12:00 AM
8159668,1,08-05-2024 12:00 AM
7972879,1,06-19-2024 12:00 AM
7512441,1,02-25-2024 12:00 AM
5248646,1,11-13-2023 12:00 AM
6912813,1,09-25-2023 12:00 AM
6756881,1,08-15-2023 12:00 AM
6514841,1,06-04-2023 12:00 AM
6228381,1,03-13-2023 12:00 AM
6148774,1,02-21-2023 12:00 AM
6072681,1,02-02-2023 12:00 AM
6038355,1,01-25-2023 12:00 AM
5959147,1,01-07-2023 12:00 AM
